letters,form,cisi_number,site,iconography,position,seal_id,upos,xpos,letter_label_encoded,prefix,vowel,morpheme boundary,noun,verb,FormWithoutLemma,Counts,MorphemeSeparated,prefix_label_encoded
M162,seal_1325,M-0473,Mohenjo-daro,zebu bull,3,1325,SIGN,INDUS,162,,,0,0,0,M162,1,M162,0
M099,seal_1325,M-0473,Mohenjo-daro,zebu bull,4,1325,SIGN,INDUS,99,,,0,0,0,M099,1,M099,0
M233,seal_1326,M-0474,Mohenjo-daro,unicorn,0,1326,SIGN,INDUS,233,,,1,0,0,M233,1,M233,0
M390,seal_1326,M-0474,Mohenjo-daro,unicorn,1,1326,SIGN,INDUS,390,,,0,0,0,M390,1,M390,0
M267,seal_1326,M-0474,Mohenjo-daro,unicorn,2,1326,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M067,seal_1327,M-0475,Mohenjo-daro,rhinoceros,0,1327,SIGN,INDUS,67,,,1,0,0,M067,1,M067,0
M336,seal_1327,M-0475,Mohenjo-daro,rhinoceros,1,1327,SIGN,INDUS,336,,,0,0,0,M336,1,M336,0
M162,seal_1327,M-0475,Mohenjo-daro,rhinoceros,2,1327,SIGN,INDUS,162,,,0,0,0,M162,1,M162,0
M233,seal_1327,M-0475,Mohenjo-daro,rhinoceros,3,1327,SIGN,INDUS,233,,,0,0,0,M233,1,M233,0
M051,seal_1327,M-0475,Mohenjo-daro,rhinoceros,4,1327,SIGN,INDUS,51,,,0,0,0,M051,1,M051,0
M087,seal_1327,M-0475,Mohenjo-daro,rhinoceros,5,1327,SIGN,INDUS,87,,,0,0,0,M087,1,M087,0
M125,seal_1328,M-0476,Mohenjo-daro,zebu bull,0,1328,SIGN,INDUS,125,,,1,0,0,M125,1,M125,0
M391,seal_1328,M-0476,Mohenjo-daro,zebu bull,1,1328,SIGN,INDUS,391,,,0,0,0,M391,1,M391,0
M162,seal_1328,M-0476,Mohenjo-daro,zebu bull,2,1328,SIGN,INDUS,162,,,0,0,0,M162,1,M162,0
M267,seal_1328,M-0476,Mohenjo-daro,zebu bull,3,1328,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M099,seal_1328,M-0476,Mohenjo-daro,zebu bull,4,1328,SIGN,INDUS,99,,,0,0,0,M099,1,M099,0
M342,seal_1328,M-0476,Mohenjo-daro,zebu bull,5,1328,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M125,seal_1328,M-0476,Mohenjo-daro,zebu bull,6,1328,SIGN,INDUS,125,,,0,0,0,M125,1,M125,0
M367,seal_1329,H-0395,Harappa,zebu bull,0,1329,SIGN,INDUS,367,,,1,0,0,M367,1,M367,0
M176,seal_1329,H-0395,Harappa,zebu bull,1,1329,SIGN,INDUS,176,,,0,0,0,M176,1,M176,0
M065,seal_1329,H-0395,Harappa,zebu bull,2,1329,SIGN,INDUS,65,,,0,0,0,M065,1,M065,0
M081,seal_1330,M-0477,Mohenjo-daro,buffalo,0,1330,SIGN,INDUS,81,,,1,0,0,M081,1,M081,0
M367,seal_1330,M-0477,Mohenjo-daro,buffalo,1,1330,SIGN,INDUS,367,,,0,0,0,M367,1,M367,0
M190,seal_1330,M-0477,Mohenjo-daro,buffalo,2,1330,SIGN,INDUS,190,,,0,0,0,M190,1,M190,0
M065,seal_1330,M-0477,Mohenjo-daro,buffalo,3,1330,SIGN,INDUS,65,,,0,0,0,M065,1,M065,0
M293,seal_1330,M-0477,Mohenjo-daro,buffalo,4,1330,SIGN,INDUS,293,,,0,0,0,M293,1,M293,0
M336,seal_1331,SK-0049,Surkotada,rhinoceros,0,1331,SIGN,INDUS,336,,,1,0,0,M336,1,M336,0
M267,seal_1331,SK-0049,Surkotada,rhinoceros,1,1331,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M391,seal_1331,SK-0049,Surkotada,rhinoceros,2,1331,SIGN,INDUS,391,,,0,0,0,M391,1,M391,0
M336,seal_1331,SK-0049,Surkotada,rhinoceros,3,1331,SIGN,INDUS,336,,,0,0,0,M336,1,M336,0
M342,seal_1332,L-0103,Lothal,unicorn,0,1332,SIGN,INDUS,342,,,1,0,0,M342,1,M342,0
M391,seal_1332,L-0103,Lothal,unicorn,1,1332,SIGN,INDUS,391,,,0,0,0,M391,1,M391,0
M367,seal_1332,L-0103,Lothal,unicorn,2,1332,SIGN,INDUS,367,,,0,0,0,M367,1,M367,0
M051,seal_1333,H-0396,Harappa,unicorn,0,1333,SIGN,INDUS,51,,,1,0,0,M051,1,M051,0
M143,seal_1333,H-0396,Harappa,unicorn,1,1333,SIGN,INDUS,143,,,0,0,0,M143,1,M143,0
M211,seal_1333,H-0396,Harappa,unicorn,2,1333,SIGN,INDUS,211,,,0,0,0,M211,1,M211,0
M099,seal_1333,H-0396,Harappa,unicorn,3,1333,SIGN,INDUS,99,,,0,0,0,M099,1,M099,0
M067,seal_1334,M-0478,Mohenjo-daro,rhinoceros,0,1334,SIGN,INDUS,67,,,1,0,0,M067,1,M067,0
M267,seal_1334,M-0478,Mohenjo-daro,rhinoceros,1,1334,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M342,seal_1334,M-0478,Mohenjo-daro,rhinoceros,2,1334,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M342,seal_1334,M-0478,Mohenjo-daro,rhinoceros,3,1334,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M176,seal_1334,M-0478,Mohenjo-daro,rhinoceros,4,1334,SIGN,INDUS,176,,,0,0,0,M176,1,M176,0
M342,seal_1334,M-0478,Mohenjo-daro,rhinoceros,5,1334,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M043,seal_1335,H-0397,Harappa,elephant,0,1335,SIGN,INDUS,43,,,1,0,0,M043,1,M043,0
M176,seal_1335,H-0397,Harappa,elephant,1,1335,SIGN,INDUS,176,,,0,0,0,M176,1,M176,0
M391,seal_1335,H-0397,Harappa,elephant,2,1335,SIGN,INDUS,391,,,0,0,0,M391,1,M391,0
M089,seal_1335,H-0397,Harappa,elephant,3,1335,SIGN,INDUS,89,,,0,0,0,M089,1,M089,0
M051,seal_1336,M-0479,Mohenjo-daro,elephant,0,1336,SIGN,INDUS,51,,,1,0,0,M051,1,M051,0
M345,seal_1336,M-0479,Mohenjo-daro,elephant,1,1336,SIGN,INDUS,345,,,0,0,0,M345,1,M345,0
M209,seal_1336,M-0479,Mohenjo-daro,elephant,2,1336,SIGN,INDUS,209,,,0,0,0,M209,1,M209,0
M336,seal_1336,M-0479,Mohenjo-daro,elephant,3,1336,SIGN,INDUS,336,,,0,0,0,M336,1,M336,0
M293,seal_1336,M-0479,Mohenjo-daro,elephant,4,1336,SIGN,INDUS,293,,,0,0,0,M293,1,M293,0
M050,seal_1337,H-0398,Harappa,script only,0,1337,SIGN,INDUS,50,,,1,0,0,M050,1,M050,0
M211,seal_1337,H-0398,Harappa,script only,1,1337,SIGN,INDUS,211,,,0,0,0,M211,1,M211,0
M055,seal_1338,H-0399,Harappa,tiger,0,1338,SIGN,INDUS,55,,,1,0,0,M055,1,M055,0
M328,seal_1338,H-0399,Harappa,tiger,1,1338,SIGN,INDUS,328,,,0,0,0,M328,1,M328,0
M211,seal_1338,H-0399,Harappa,tiger,2,1338,SIGN,INDUS,211,,,0,0,0,M211,1,M211,0
M342,seal_1338,H-0399,Harappa,tiger,3,1338,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M267,seal_1338,H-0399,Harappa,tiger,4,1338,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M336,seal_1338,H-0399,Harappa,tiger,5,1338,SIGN,INDUS,336,,,0,0,0,M336,1,M336,0
M305,seal_1338,H-0399,Harappa,tiger,6,1338,SIGN,INDUS,305,,,0,0,0,M305,1,M305,0
M042,seal_1339,BN-0046,Banawali,elephant,0,1339,SIGN,INDUS,42,,,1,0,0,M042,1,M042,0
M087,seal_1339,BN-0046,Banawali,elephant,1,1339,SIGN,INDUS,87,,,0,0,0,M087,1,M087,0
M051,seal_1340,K-0093,Kalibangan,rhinoceros,0,1340,SIGN,INDUS,51,,,1,0,0,M051,1,M051,0
M103,seal_1340,K-0093,Kalibangan,rhinoceros,1,1340,SIGN,INDUS,103,,,0,0,0,M103,1,M103,0
M328,seal_1340,K-0093,Kalibangan,rhinoceros,2,1340,SIGN,INDUS,328,,,0,0,0,M328,1,M328,0
M336,seal_1341,C-0068,Chanhu-daro,zebu bull,0,1341,SIGN,INDUS,336,,,1,0,0,M336,1,M336,0
M305,seal_1341,C-0068,Chanhu-daro,zebu bull,1,1341,SIGN,INDUS,305,,,0,0,0,M305,1,M305,0
M030,seal_1342,M-0480,Mohenjo-daro,rhinoceros,0,1342,SIGN,INDUS,30,,,1,0,0,M030,1,M030,0
M048,seal_1342,M-0480,Mohenjo-daro,rhinoceros,1,1342,SIGN,INDUS,48,,,0,0,0,M048,1,M048,0
M162,seal_1342,M-0480,Mohenjo-daro,rhinoceros,2,1342,SIGN,INDUS,162,,,0,0,0,M162,1,M162,0
M099,seal_1342,M-0480,Mohenjo-daro,rhinoceros,3,1342,SIGN,INDUS,99,,,0,0,0,M099,1,M099,0
M342,seal_1342,M-0480,Mohenjo-daro,rhinoceros,4,1342,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M089,seal_1342,M-0480,Mohenjo-daro,rhinoceros,5,1342,SIGN,INDUS,89,,,0,0,0,M089,1,M089,0
M089,seal_1343,M-0481,Mohenjo-daro,zebu bull,0,1343,SIGN,INDUS,89,,,1,0,0,M089,1,M089,0
M328,seal_1343,M-0481,Mohenjo-daro,zebu bull,1,1343,SIGN,INDUS,328,,,0,0,0,M328,1,M328,0
M089,seal_1343,M-0481,Mohenjo-daro,zebu bull,2,1343,SIGN,INDUS,89,,,0,0,0,M089,1,M089,0
M367,seal_1343,M-0481,Mohenjo-daro,zebu bull,3,1343,SIGN,INDUS,367,,,0,0,0,M367,1,M367,0
M367,seal_1344,M-0482,Mohenjo-daro,zebu bull,0,1344,SIGN,INDUS,367,,,1,0,0,M367,1,M367,0
M380,seal_1344,M-0482,Mohenjo-daro,zebu bull,1,1344,SIGN,INDUS,380,,,0,0,0,M380,1,M380,0
M048,seal_1344,M-0482,Mohenjo-daro,zebu bull,2,1344,SIGN,INDUS,48,,,0,0,0,M048,1,M048,0
M031,seal_1345,H-0400,Harappa,unicorn,0,1345,SIGN,INDUS,31,,,1,0,0,M031,1,M031,0
M367,seal_1345,H-0400,Harappa,unicorn,1,1345,SIGN,INDUS,367,,,0,0,0,M367,1,M367,0
M328,seal_1345,H-0400,Harappa,unicorn,2,1345,SIGN,INDUS,328,,,0,0,0,M328,1,M328,0
M267,seal_1345,H-0400,Harappa,unicorn,3,1345,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M342,seal_1345,H-0400,Harappa,unicorn,4,1345,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M305,seal_1345,H-0400,Harappa,unicorn,5,1345,SIGN,INDUS,305,,,0,0,0,M305,1,M305,0
M089,seal_1346,M-0483,Mohenjo-daro,zebu bull,0,1346,SIGN,INDUS,89,,,1,0,0,M089,1,M089,0
M059,seal_1346,M-0483,Mohenjo-daro,zebu bull,1,1346,SIGN,INDUS,59,,,0,0,0,M059,1,M059,0
M046,seal_1347,H-0401,Harappa,zebu bull,0,1347,SIGN,INDUS,46,,,1,0,0,M046,1,M046,0
M293,seal_1347,H-0401,Harappa,zebu bull,1,1347,SIGN,INDUS,293,,,0,0,0,M293,1,M293,0
M087,seal_1347,H-0401,Harappa,zebu bull,2,1347,SIGN,INDUS,87,,,0,0,0,M087,1,M087,0
M367,seal_1347,H-0401,Harappa,zebu bull,3,1347,SIGN,INDUS,367,,,0,0,0,M367,1,M367,0
M249,seal_1347,H-0401,Harappa,zebu bull,4,1347,SIGN,INDUS,249,,,0,0,0,M249,1,M249,0
M062,seal_1348,DK-0083,Dholavira,zebu bull,0,1348,SIGN,INDUS,62,,,1,0,0,M062,1,M062,0
M087,seal_1348,DK-0083,Dholavira,zebu bull,1,1348,SIGN,INDUS,87,,,0,0,0,M087,1,M087,0
M058,seal_1349,H-0402,Harappa,gharial,0,1349,SIGN,INDUS,58,,,1,0,0,M058,1,M058,0
M402,seal_1349,H-0402,Harappa,gharial,1,1349,SIGN,INDUS,402,,,0,0,0,M402,1,M402,0
M125,seal_1349,H-0402,Harappa,gharial,2,1349,SIGN,INDUS,125,,,0,0,0,M125,1,M125,0
M089,seal_1349,H-0402,Harappa,gharial,3,1349,SIGN,INDUS,89,,,0,0,0,M089,1,M089,0
M328,seal_1349,H-0402,Harappa,gharial,4,1349,SIGN,INDUS,328,,,0,0,0,M328,1,M328,0
M057,seal_1350,M-0484,Mohenjo-daro,zebu bull,0,1350,SIGN,INDUS,57,,,1,0,0,M057,1,M057,0
M194,seal_1350,M-0484,Mohenjo-daro,zebu bull,1,1350,SIGN,INDUS,194,,,0,0,0,M194,1,M194,0
M059,seal_1350,M-0484,Mohenjo-daro,zebu bull,2,1350,SIGN,INDUS,59,,,0,0,0,M059,1,M059,0
M336,seal_1350,M-0484,Mohenjo-daro,zebu bull,3,1350,SIGN,INDUS,336,,,0,0,0,M336,1,M336,0
M027,seal_1351,BN-0047,Banawali,script only,0,1351,SIGN,INDUS,27,,,1,0,0,M027,1,M027,0
M367,seal_1351,BN-0047,Banawali,script only,1,1351,SIGN,INDUS,367,,,0,0,0,M367,1,M367,0
M060,seal_1352,M-0485,Mohenjo-daro,rhinoceros,0,1352,SIGN,INDUS,60,,,1,0,0,M060,1,M060,0
M328,seal_1352,M-0485,Mohenjo-daro,rhinoceros,1,1352,SIGN,INDUS,328,,,0,0,0,M328,1,M328,0
M048,seal_1352,M-0485,Mohenjo-daro,rhinoceros,2,1352,SIGN,INDUS,48,,,0,0,0,M048,1,M048,0
M125,seal_1352,M-0485,Mohenjo-daro,rhinoceros,3,1352,SIGN,INDUS,125,,,0,0,0,M125,1,M125,0
M014,seal_1353,K-0094,Kalibangan,gharial,0,1353,SIGN,INDUS,14,,,1,0,0,M014,1,M014,0
M059,seal_1353,K-0094,Kalibangan,gharial,1,1353,SIGN,INDUS,59,,,0,0,0,M059,1,M059,0
M267,seal_1353,K-0094,Kalibangan,gharial,2,1353,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M342,seal_1353,K-0094,Kalibangan,gharial,3,1353,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M176,seal_1353,K-0094,Kalibangan,gharial,4,1353,SIGN,INDUS,176,,,0,0,0,M176,1,M176,0
M211,seal_1353,K-0094,Kalibangan,gharial,5,1353,SIGN,INDUS,211,,,0,0,0,M211,1,M211,0
M099,seal_1353,K-0094,Kalibangan,gharial,6,1353,SIGN,INDUS,99,,,0,0,0,M099,1,M099,0
M021,seal_1354,K-0095,Kalibangan,unicorn,0,1354,SIGN,INDUS,21,,,1,0,0,M021,1,M021,0
M125,seal_1354,K-0095,Kalibangan,unicorn,1,1354,SIGN,INDUS,125,,,0,0,0,M125,1,M125,0
M277,seal_1354,K-0095,Kalibangan,unicorn,2,1354,SIGN,INDUS,277,,,0,0,0,M277,1,M277,0
M235,seal_1354,K-0095,Kalibangan,unicorn,3,1354,SIGN,INDUS,235,,,0,0,0,M235,1,M235,0
M183,seal_1354,K-0095,Kalibangan,unicorn,4,1354,SIGN,INDUS,183,,,0,0,0,M183,1,M183,0
M125,seal_1354,K-0095,Kalibangan,unicorn,5,1354,SIGN,INDUS,125,,,0,0,0,M125,1,M125,0
M031,seal_1355,M-0486,Mohenjo-daro,tiger,0,1355,SIGN,INDUS,31,,,1,0,0,M031,1,M031,0
M211,seal_1355,M-0486,Mohenjo-daro,tiger,1,1355,SIGN,INDUS,211,,,0,0,0,M211,1,M211,0
M220,seal_1355,M-0486,Mohenjo-daro,tiger,2,1355,SIGN,INDUS,220,,,0,0,0,M220,1,M220,0
M022,seal_1356,SK-0050,Surkotada,zebu bull,0,1356,SIGN,INDUS,22,,,1,0,0,M022,1,M022,0
M249,seal_1356,SK-0050,Surkotada,zebu bull,1,1356,SIGN,INDUS,249,,,0,0,0,M249,1,M249,0
M004,seal_1357,C-0069,Chanhu-daro,unicorn,0,1357,SIGN,INDUS,4,,,1,0,0,M004,1,M004,0
M249,seal_1357,C-0069,Chanhu-daro,unicorn,1,1357,SIGN,INDUS,249,,,0,0,0,M249,1,M249,0
M017,seal_1358,M-0487,Mohenjo-daro,rhinoceros,0,1358,SIGN,INDUS,17,,,1,0,0,M017,1,M017,0
M176,seal_1358,M-0487,Mohenjo-daro,rhinoceros,1,1358,SIGN,INDUS,176,,,0,0,0,M176,1,M176,0
M048,seal_1358,M-0487,Mohenjo-daro,rhinoceros,2,1358,SIGN,INDUS,48,,,0,0,0,M048,1,M048,0
M037,seal_1359,H-0403,Harappa,unicorn,0,1359,SIGN,INDUS,37,,,1,0,0,M037,1,M037,0
M267,seal_1359,H-0403,Harappa,unicorn,1,1359,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M148,seal_1359,H-0403,Harappa,unicorn,2,1359,SIGN,INDUS,148,,,0,0,0,M148,1,M148,0
M336,seal_1359,H-0403,Harappa,unicorn,3,1359,SIGN,INDUS,336,,,0,0,0,M336,1,M336,0
M027,seal_1360,M-0488,Mohenjo-daro,zebu bull,0,1360,SIGN,INDUS,27,,,1,0,0,M027,1,M027,0
M267,seal_1360,M-0488,Mohenjo-daro,zebu bull,1,1360,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M099,seal_1360,M-0488,Mohenjo-daro,zebu bull,2,1360,SIGN,INDUS,99,,,0,0,0,M099,1,M099,0
M176,seal_1360,M-0488,Mohenjo-daro,zebu bull,3,1360,SIGN,INDUS,176,,,0,0,0,M176,1,M176,0
M128,seal_1360,M-0488,Mohenjo-daro,zebu bull,4,1360,SIGN,INDUS,128,,,0,0,0,M128,1,M128,0
M267,seal_1360,M-0488,Mohenjo-daro,zebu bull,5,1360,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M233,seal_1360,M-0488,Mohenjo-daro,zebu bull,6,1360,SIGN,INDUS,233,,,0,0,0,M233,1,M233,0
M233,seal_1360,M-0488,Mohenjo-daro,zebu bull,7,1360,SIGN,INDUS,233,,,0,0,0,M233,1,M233,0
M052,seal_1361,H-0404,Harappa,geometric,0,1361,SIGN,INDUS,52,,,1,0,0,M052,1,M052,0
M059,seal_1361,H-0404,Harappa,geometric,1,1361,SIGN,INDUS,59,,,0,0,0,M059,1,M059,0
M267,seal_1361,H-0404,Harappa,geometric,2,1361,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M012,seal_1361,H-0404,Harappa,geometric,3,1361,SIGN,INDUS,12,,,0,0,0,M012,1,M012,0
M045,seal_1362,M-0489,Mohenjo-daro,elephant,0,1362,SIGN,INDUS,45,,,1,0,0,M045,1,M045,0
M293,seal_1362,M-0489,Mohenjo-daro,elephant,1,1362,SIGN,INDUS,293,,,0,0,0,M293,1,M293,0
M367,seal_1362,M-0489,Mohenjo-daro,elephant,2,1362,SIGN,INDUS,367,,,0,0,0,M367,1,M367,0
M087,seal_1362,M-0489,Mohenjo-daro,elephant,3,1362,SIGN,INDUS,87,,,0,0,0,M087,1,M087,0
M373,seal_1362,M-0489,Mohenjo-daro,elephant,4,1362,SIGN,INDUS,373,,,0,0,0,M373,1,M373,0
M249,seal_1362,M-0489,Mohenjo-daro,elephant,5,1362,SIGN,INDUS,249,,,0,0,0,M249,1,M249,0
M051,seal_1363,H-0405,Harappa,elephant,0,1363,SIGN,INDUS,51,,,1,0,0,M051,1,M051,0
M012,seal_1363,H-0405,Harappa,elephant,1,1363,SIGN,INDUS,12,,,0,0,0,M012,1,M012,0
M027,seal_1364,M-0490,Mohenjo-daro,unicorn,0,1364,SIGN,INDUS,27,,,1,0,0,M027,1,M027,0
M342,seal_1364,M-0490,Mohenjo-daro,unicorn,1,1364,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M176,seal_1364,M-0490,Mohenjo-daro,unicorn,2,1364,SIGN,INDUS,176,,,0,0,0,M176,1,M176,0
M099,seal_1364,M-0490,Mohenjo-daro,unicorn,3,1364,SIGN,INDUS,99,,,0,0,0,M099,1,M099,0
M012,seal_1364,M-0490,Mohenjo-daro,unicorn,4,1364,SIGN,INDUS,12,,,0,0,0,M012,1,M012,0
M211,seal_1365,H-0406,Harappa,elephant,0,1365,SIGN,INDUS,211,,,1,0,0,M211,1,M211,0
M220,seal_1365,H-0406,Harappa,elephant,1,1365,SIGN,INDUS,220,,,0,0,0,M220,1,M220,0
M062,seal_1366,C-0070,Chanhu-daro,zebu bull,0,1366,SIGN,INDUS,62,,,1,0,0,M062,1,M062,0
M391,seal_1366,C-0070,Chanhu-daro,zebu bull,1,1366,SIGN,INDUS,391,,,0,0,0,M391,1,M391,0
M267,seal_1366,C-0070,Chanhu-daro,zebu bull,2,1366,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M099,seal_1366,C-0070,Chanhu-daro,zebu bull,3,1366,SIGN,INDUS,99,,,0,0,0,M099,1,M099,0
M288,seal_1366,C-0070,Chanhu-daro,zebu bull,4,1366,SIGN,INDUS,288,,,0,0,0,M288,1,M288,0
M087,seal_1366,C-0070,Chanhu-daro,zebu bull,5,1366,SIGN,INDUS,87,,,0,0,0,M087,1,M087,0
M059,seal_1367,K-0096,Kalibangan,unicorn,0,1367,SIGN,INDUS,59,,,1,0,0,M059,1,M059,0
M211,seal_1367,K-0096,Kalibangan,unicorn,1,1367,SIGN,INDUS,211,,,0,0,0,M211,1,M211,0
M342,seal_1367,K-0096,Kalibangan,unicorn,2,1367,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M293,seal_1367,K-0096,Kalibangan,unicorn,3,1367,SIGN,INDUS,293,,,0,0,0,M293,1,M293,0
M065,seal_1368,H-0407,Harappa,tiger,0,1368,SIGN,INDUS,65,,,1,0,0,M065,1,M065,0
M051,seal_1368,H-0407,Harappa,tiger,1,1368,SIGN,INDUS,51,,,0,0,0,M051,1,M051,0
M409,seal_1368,H-0407,Harappa,tiger,2,1368,SIGN,INDUS,409,,,0,0,0,M409,1,M409,0
M267,seal_1368,H-0407,Harappa,tiger,3,1368,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M059,seal_1368,H-0407,Harappa,tiger,4,1368,SIGN,INDUS,59,,,0,0,0,M059,1,M059,0
M328,seal_1369,M-0491,Mohenjo-daro,unicorn,0,1369,SIGN,INDUS,328,,,1,0,0,M328,1,M328,0
M125,seal_1369,M-0491,Mohenjo-daro,unicorn,1,1369,SIGN,INDUS,125,,,0,0,0,M125,1,M125,0
M328,seal_1369,M-0491,Mohenjo-daro,unicorn,2,1369,SIGN,INDUS,328,,,0,0,0,M328,1,M328,0
M267,seal_1369,M-0491,Mohenjo-daro,unicorn,3,1369,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M125,seal_1369,M-0491,Mohenjo-daro,unicorn,4,1369,SIGN,INDUS,125,,,0,0,0,M125,1,M125,0
M052,seal_1370,H-0408,Harappa,unicorn,0,1370,SIGN,INDUS,52,,,1,0,0,M052,1,M052,0
M125,seal_1370,H-0408,Harappa,unicorn,1,1370,SIGN,INDUS,125,,,0,0,0,M125,1,M125,0
M329,seal_1370,H-0408,Harappa,unicorn,2,1370,SIGN,INDUS,329,,,0,0,0,M329,1,M329,0
M089,seal_1370,H-0408,Harappa,unicorn,3,1370,SIGN,INDUS,89,,,0,0,0,M089,1,M089,0
M039,seal_1371,DK-0084,Dholavira,elephant,0,1371,SIGN,INDUS,39,,,1,0,0,M039,1,M039,0
M321,seal_1371,DK-0084,Dholavira,elephant,1,1371,SIGN,INDUS,321,,,0,0,0,M321,1,M321,0
M416,seal_1371,DK-0084,Dholavira,elephant,2,1371,SIGN,INDUS,416,,,0,0,0,M416,1,M416,0
M289,seal_1371,DK-0084,Dholavira,elephant,3,1371,SIGN,INDUS,289,,,0,0,0,M289,1,M289,0
M223,seal_1371,DK-0084,Dholavira,elephant,4,1371,SIGN,INDUS,223,,,0,0,0,M223,1,M223,0
M089,seal_1371,DK-0084,Dholavira,elephant,5,1371,SIGN,INDUS,89,,,0,0,0,M089,1,M089,0
M293,seal_1371,DK-0084,Dholavira,elephant,6,1371,SIGN,INDUS,293,,,0,0,0,M293,1,M293,0
M367,seal_1372,SK-0051,Surkotada,zebu bull,0,1372,SIGN,INDUS,367,,,1,0,0,M367,1,M367,0
M048,seal_1372,SK-0051,Surkotada,zebu bull,1,1372,SIGN,INDUS,48,,,0,0,0,M048,1,M048,0
M342,seal_1372,SK-0051,Surkotada,zebu bull,2,1372,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M089,seal_1372,SK-0051,Surkotada,zebu bull,3,1372,SIGN,INDUS,89,,,0,0,0,M089,1,M089,0
M048,seal_1373,DK-0085,Dholavira,unicorn,0,1373,SIGN,INDUS,48,,,1,0,0,M048,1,M048,0
M176,seal_1373,DK-0085,Dholavira,unicorn,1,1373,SIGN,INDUS,176,,,0,0,0,M176,1,M176,0
M089,seal_1373,DK-0085,Dholavira,unicorn,2,1373,SIGN,INDUS,89,,,0,0,0,M089,1,M089,0
M062,seal_1374,M-0492,Mohenjo-daro,zebu bull,0,1374,SIGN,INDUS,62,,,1,0,0,M062,1,M062,0
M350,seal_1374,M-0492,Mohenjo-daro,zebu bull,1,1374,SIGN,INDUS,350,,,0,0,0,M350,1,M350,0
M328,seal_1374,M-0492,Mohenjo-daro,zebu bull,2,1374,SIGN,INDUS,328,,,0,0,0,M328,1,M328,0
M059,seal_1374,M-0492,Mohenjo-daro,zebu bull,3,1374,SIGN,INDUS,59,,,0,0,0,M059,1,M059,0
M021,seal_1375,M-0493,Mohenjo-daro,script only,0,1375,SIGN,INDUS,21,,,1,0,0,M021,1,M021,0
M402,seal_1375,M-0493,Mohenjo-daro,script only,1,1375,SIGN,INDUS,402,,,0,0,0,M402,1,M402,0
M087,seal_1375,M-0493,Mohenjo-daro,script only,2,1375,SIGN,INDUS,87,,,0,0,0,M087,1,M087,0
M336,seal_1375,M-0493,Mohenjo-daro,script only,3,1375,SIGN,INDUS,336,,,0,0,0,M336,1,M336,0
M342,seal_1375,M-0493,Mohenjo-daro,script only,4,1375,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M081,seal_1376,M-0494,Mohenjo-daro,unicorn,0,1376,SIGN,INDUS,81,,,1,0,0,M081,1,M081,0
M267,seal_1376,M-0494,Mohenjo-daro,unicorn,1,1376,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M099,seal_1376,M-0494,Mohenjo-daro,unicorn,2,1376,SIGN,INDUS,99,,,0,0,0,M099,1,M099,0
M267,seal_1376,M-0494,Mohenjo-daro,unicorn,3,1376,SIGN,INDUS,267,,,0,0,0,M267,1,M267,0
M389,seal_1376,M-0494,Mohenjo-daro,unicorn,4,1376,SIGN,INDUS,389,,,0,0,0,M389,1,M389,0
M342,seal_1376,M-0494,Mohenjo-daro,unicorn,5,1376,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M079,seal_1377,C-0071,Chanhu-daro,script only,0,1377,SIGN,INDUS,79,,,1,0,0,M079,1,M079,0
M342,seal_1377,C-0071,Chanhu-daro,script only,1,1377,SIGN,INDUS,342,,,0,0,0,M342,1,M342,0
M328,seal_1377,C-0071,Chanhu-daro,script only,2,1377,SIGN,INDUS,328,,,0,0,0,M328,1,M328,0
M059,seal_1377,C-0071,Chanhu-daro,script only,3,1377,SIGN,INDUS,59,,,0,0,0,M059,1,M059,0
M026,seal_1378,M-0495,Mohenjo-daro,unicorn,0,1378,SIGN,INDUS,26,,,1,0,0,M026,1,M026,0
